"SECTOR","STATE","STATE_FIPS","COUNTY","COUNTY_FIPS","POLLUTANT","POLLUTANT TYPE","EMISSIONS","UNIT OF MEASURE"
"Industrial Processes - Petroleum Refineries","MA","25","Hampden","013","Remaining PMFINE portion of PM2.5-PRI","",".31657792","TON"
"Fuel Comb - Residential - Other","MA","25","Worcester","027","Sulfur Dioxide","CAP",".3157925","TON"
"Gas Stations","MA","25","Hampden","013","Lead","CAP/HAP",".315256046","LB"
"Fuel Comb - Electric Generation - Natural Gas","MA","25","Barnstable","001","Organic Carbon portion of PM2.5-PRI","",".31459497","TON"
"Mobile - Commercial Marine Vessels","MA","25","Norfolk","021","Remaining PMFINE portion of PM2.5-PRI","",".3143510182155","TON"
"Fires - Wildfires","MA","25","Berkshire","003","Ammonia","CAP",".314203","TON"
"Solvent - Dry Cleaning","MA","25","Berkshire","003","Volatile Organic Compounds","CAP",".31365","TON"
"Fuel Comb - Residential - Other","MA","25","Suffolk","025","Sulfur Dioxide","CAP",".3134197","TON"
"Industrial Processes - Chemical Manuf","MA","25","Bristol","005","PM10 Primary (Filt + Cond)","CAP",".313","TON"
"Industrial Processes - Chemical Manuf","MA","25","Bristol","005","PM2.5 Primary (Filt + Cond)","CAP",".313","TON"
"Fuel Comb - Electric Generation - Natural Gas","MA","25","Essex","009","Volatile Organic Compounds","CAP",".3123","TON"
"Fuel Comb - Comm/Institutional - Biomass","MA","25","Plymouth","023","Ammonia","CAP",".3122869","TON"
"Fuel Comb - Comm/Institutional - Biomass","MA","25","Hampden","013","Ammonia","CAP",".3113103","TON"
"Mobile - Locomotives","MA","25","Plymouth","023","Remaining PMFINE portion of PM2.5-PRI","",".311013202425","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","MA","25","Bristol","005","Sulfur Dioxide","CAP",".31058978","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","MA","25","Berkshire","003","Remaining PMFINE portion of PM2.5-PRI","",".31055755504","TON"
"Miscellaneous Non-Industrial NEC","MA","25","Essex","009","Sulfur Dioxide","CAP",".31028147518","TON"
"Fuel Comb - Comm/Institutional - Other","MA","25","Hampden","013","Volatile Organic Compounds","CAP",".310075","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","MA","25","Barnstable","001","Remaining PMFINE portion of PM2.5-PRI","",".30992805032","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","MA","25","Franklin","011","Ammonia","CAP",".3092881","TON"
"Agriculture - Crops & Livestock Dust","MA","25","Norfolk","021","Organic Carbon portion of PM2.5-PRI","",".30886047680149","TON"
"Fires - Prescribed Fires","MA","25","Suffolk","025","Volatile Organic Compounds","CAP",".30824759","TON"
"Mobile - Non-Road Equipment - Other","MA","25","Norfolk","021","Organic Carbon portion of PM2.5-PRI","",".3076325602722001399","TON"
"Fuel Comb - Residential - Natural Gas","MA","25","Franklin","011","PM2.5 Primary (Filt + Cond)","CAP",".3074419","TON"
"Mobile - Non-Road Equipment - Other","MA","25","Berkshire","003","Elemental Carbon portion of PM2.5-PRI","",".3062358277335585528","TON"
"Fires - Prescribed Fires","MA","25","Franklin","011","PM10 Primary (Filt + Cond)","CAP",".305942","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","MA","25","Franklin","011","PM10 Primary (Filt + Cond)","CAP",".3057836","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","MA","25","Middlesex","017","Sulfur Dioxide","CAP",".30570365","TON"
"Solvent - Consumer & Commercial Solvent Use","MA","25","Plymouth","023","PM10 Primary (Filt + Cond)","CAP",".3046548","TON"
"Solvent - Consumer & Commercial Solvent Use","MA","25","Plymouth","023","Nitrogen Oxides","CAP",".3046548","TON"
"Solvent - Consumer & Commercial Solvent Use","MA","25","Plymouth","023","PM2.5 Primary (Filt + Cond)","CAP",".3046548","TON"
"Mobile - Non-Road Equipment - Gasoline","MA","25","Nantucket","019","Ammonia","CAP",".30418678236686","TON"
"Gas Stations","MA","25","Suffolk","025","Lead","CAP/HAP",".30228671","LB"
"Solvent - Industrial Surface Coating & Solvent Use","MA","25","Suffolk","025","Organic Carbon portion of PM2.5-PRI","",".30211819","TON"
"Mobile - Non-Road Equipment - Diesel","MA","25","Nantucket","019","Methane","GHG",".3020017089","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","MA","25","Hampshire","015","Volatile Organic Compounds","CAP",".30172994","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","MA","25","Plymouth","023","Sulfur Dioxide","CAP",".30113724","TON"
"Fuel Comb - Residential - Other","MA","25","Essex","009","Sulfur Dioxide","CAP",".3010171","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","MA","25","Bristol","005","Elemental Carbon portion of PM2.5-PRI","",".3005971039","TON"
"Industrial Processes - Storage and Transfer","MA","25","Worcester","027","Ammonia","CAP",".3","TON"
"Solvent - Graphic Arts","MA","25","Bristol","005","Carbon Monoxide","CAP",".3","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","MA","25","Berkshire","003","Ammonia","CAP",".29964","TON"
"Agriculture - Crops & Livestock Dust","MA","25","Nantucket","019","Remaining PMFINE portion of PM2.5-PRI","",".29951630063173","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","MA","25","Nantucket","019","PM10 Primary (Filt + Cond)","CAP",".29858447","TON"
"Mobile - Non-Road Equipment - Gasoline","MA","25","Hampshire","015","Ammonia","CAP",".297074581114","TON"
"Fires - Wildfires","MA","25","Franklin","011","Ammonia","CAP",".296598","TON"
"Fuel Comb - Electric Generation - Oil","MA","25","Essex","009","PM10 Primary (Filt + Cond)","CAP",".2956584347","TON"
"Fuel Comb - Electric Generation - Oil","MA","25","Essex","009","PM2.5 Primary (Filt + Cond)","CAP",".2956584347","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","MA","25","Hampshire","015","Remaining PMFINE portion of PM2.5-PRI","",".295341721","TON"
"Mobile - Non-Road Equipment - Other","MA","25","Nantucket","019","Remaining PMFINE portion of PM2.5-PRI","",".2951636896821298","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","MA","25","Dukes","007","PM10 Primary (Filt + Cond)","CAP",".29384249","TON"
"Gas Stations","MA","25","Nantucket","019","Lead","CAP/HAP",".293317224","LB"
"Fires - Wildfires","MA","25","Suffolk","025","Ammonia","CAP",".292653","TON"
"Industrial Processes - NEC","MA","25","Essex","009","Elemental Carbon portion of PM2.5-PRI","",".291892755000374","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","MA","25","Essex","009","Sulfur Dioxide","CAP",".2906811","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","MA","25","Bristol","005","Elemental Carbon portion of PM2.5-PRI","",".2906684406","TON"
"Solvent - Consumer & Commercial Solvent Use","MA","25","Bristol","005","Sulfur Dioxide","CAP",".2901273","TON"
"Fuel Comb - Residential - Natural Gas","MA","25","Hampshire","015","Organic Carbon portion of PM2.5-PRI","",".29010516038","TON"
"Solvent - Degreasing","MA","25","Worcester","027","PM10 Primary (Filt + Cond)","CAP",".29","TON"
"Solvent - Degreasing","MA","25","Worcester","027","PM2.5 Primary (Filt + Cond)","CAP",".29","TON"
"Industrial Processes - Chemical Manuf","MA","25","Bristol","005","Ammonia","CAP",".29","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","MA","25","Dukes","007","PM10 Primary (Filt + Cond)","CAP",".28792282","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","MA","25","Norfolk","021","Elemental Carbon portion of PM2.5-PRI","",".2874691098","TON"
"Fires - Wildfires","MA","25","Hampshire","015","Methane","GHG",".28727","TON"
"Waste Disposal","MA","25","Nantucket","019","Sulfur Dioxide","CAP",".28694124","TON"
"Mobile - Non-Road Equipment - Other","MA","25","Hampden","013","Organic Carbon portion of PM2.5-PRI","",".2862408585774422332","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","MA","25","Barnstable","001","PM10 Primary (Filt + Cond)","CAP",".2861018","TON"
"Mobile - Locomotives","MA","25","Worcester","027","Sulfur Dioxide","CAP",".28590117","TON"
"Fires - Prescribed Fires","MA","25","Hampshire","015","Volatile Organic Compounds","CAP",".28581","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","MA","25","Franklin","011","Organic Carbon portion of PM2.5-PRI","",".28544768","TON"
"Gas Stations","MA","25","Norfolk","021","Lead","CAP/HAP",".283367116","LB"
"Fires - Wildfires","MA","25","Berkshire","003","Nitrogen Oxides","CAP",".28323","TON"
"Fuel Comb - Comm/Institutional - Other","MA","25","Middlesex","017","Lead","CAP/HAP",".2821642","LB"
"Fuel Comb - Comm/Institutional - Natural Gas","MA","25","Franklin","011","PM2.5 Primary (Filt + Cond)","CAP",".2811576","TON"
"Mobile - Non-Road Equipment - Other","MA","25","Hampshire","015","Remaining PMFINE portion of PM2.5-PRI","",".281050656783","TON"
"Mobile - Non-Road Equipment - Other","MA","25","Barnstable","001","Elemental Carbon portion of PM2.5-PRI","",".28073910810896718","TON"
"Industrial Processes - Storage and Transfer","MA","25","Berkshire","003","Ammonia","CAP",".28","TON"
"Fires - Prescribed Fires","MA","25","Hampden","013","PM2.5 Primary (Filt + Cond)","CAP",".27963","TON"
"Fuel Comb - Comm/Institutional - Other","MA","25","Dukes","007","Nitrogen Oxides","CAP",".2794918","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","MA","25","Plymouth","023","Elemental Carbon portion of PM2.5-PRI","",".27939526727","TON"
"Gas Stations","MA","25","Hampshire","015","Lead","CAP/HAP",".278767212","LB"
"Mobile - Non-Road Equipment - Other","MA","25","Essex","009","Sulfur Dioxide","CAP",".278150497546","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","MA","25","Berkshire","003","Organic Carbon portion of PM2.5-PRI","",".2771951956","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","MA","25","Berkshire","003","Elemental Carbon portion of PM2.5-PRI","",".27709288974","TON"
"Solvent - Industrial Surface Coating & Solvent Use","MA","25","Bristol","005","Organic Carbon portion of PM2.5-PRI","",".27691819","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","MA","25","Bristol","005","PM10 Primary (Filt + Cond)","CAP",".27597424","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","MA","25","Hampden","013","Elemental Carbon portion of PM2.5-PRI","",".275700555","TON"
"Solvent - Industrial Surface Coating & Solvent Use","MA","25","Middlesex","017","Remaining PMFINE portion of PM2.5-PRI","",".275597852","TON"
"Mobile - Non-Road Equipment - Diesel","MA","25","Hampshire","015","Sulfur Dioxide","CAP",".27498275","TON"
"Fuel Comb - Electric Generation - Natural Gas","MA","25","Essex","009","PM2.5 Primary (Filt + Cond)","CAP",".27471","TON"
"Fuel Comb - Electric Generation - Natural Gas","MA","25","Essex","009","PM10 Primary (Filt + Cond)","CAP",".27471","TON"
"Fuel Comb - Electric Generation - Oil","MA","25","Barnstable","001","Elemental Carbon portion of PM2.5-PRI","",".2740655981184","TON"
"Industrial Processes - Chemical Manuf","MA","25","Middlesex","017","Remaining PMFINE portion of PM2.5-PRI","",".27344885","TON"
"Fuel Comb - Residential - Other","MA","25","Franklin","011","Volatile Organic Compounds","CAP",".272922","TON"
"Miscellaneous Non-Industrial NEC","MA","25","Franklin","011","Lead","CAP/HAP",".27264822774","LB"
"Fuel Comb - Residential - Natural Gas","MA","25","Berkshire","003","Organic Carbon portion of PM2.5-PRI","",".27175088498","TON"
"Mobile - Non-Road Equipment - Diesel","MA","25","Hampshire","015","Ammonia","CAP",".2710629461","TON"
"Fuel Comb - Residential - Natural Gas","MA","25","Barnstable","001","Remaining PMFINE portion of PM2.5-PRI","",".2710516742","TON"
"Industrial Processes - Storage and Transfer","MA","25","Plymouth","023","PM2.5 Primary (Filt + Cond)","CAP",".2709","TON"
"Fuel Comb - Residential - Other","MA","25","Norfolk","021","Sulfur Dioxide","CAP",".2707409","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","MA","25","Hampshire","015","Lead","CAP/HAP",".27059532","LB"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","MA","25","Hampshire","015","Organic Carbon portion of PM2.5-PRI","",".269889269125","TON"
"Mobile - Non-Road Equipment - Diesel","MA","25","Berkshire","003","Sulfur Dioxide","CAP",".2691364356785","TON"
"Fuel Comb - Residential - Oil","MA","25","Nantucket","019","Volatile Organic Compounds","CAP",".2681681448","TON"
"Fires - Wildfires","MA","25","Hampden","013","Sulfur Dioxide","CAP",".267125","TON"
"Mobile - Non-Road Equipment - Diesel","MA","25","Berkshire","003","Ammonia","CAP",".2669428745","TON"
"Fuel Comb - Electric Generation - Oil","MA","25","Bristol","005","Remaining PMFINE portion of PM2.5-PRI","",".2668020706814101","TON"
"Mobile - Locomotives","MA","25","Berkshire","003","Remaining PMFINE portion of PM2.5-PRI","",".2658360655911","TON"
"Fires - Prescribed Fires","MA","25","Dukes","007","Nitrogen Oxides","CAP",".2657459","TON"
"Fuel Comb - Electric Generation - Natural Gas","MA","25","Plymouth","023","PM10 Primary (Filt + Cond)","CAP",".2635","TON"
"Fuel Comb - Electric Generation - Natural Gas","MA","25","Plymouth","023","PM2.5 Primary (Filt + Cond)","CAP",".2635","TON"
"Fuel Comb - Residential - Other","MA","25","Worcester","027","Ammonia","CAP",".2631604","TON"
"Fuel Comb - Residential - Other","MA","25","Worcester","027","PM10 Primary (Filt + Cond)","CAP",".2631604","TON"
"Fuel Comb - Residential - Other","MA","25","Suffolk","025","Ammonia","CAP",".2611831","TON"
"Fuel Comb - Residential - Other","MA","25","Suffolk","025","PM10 Primary (Filt + Cond)","CAP",".2611831","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","MA","25","Middlesex","017","Nitrous Oxide","GHG",".2611295","TON"
"Mobile - Non-Road Equipment - Other","MA","25","Worcester","027","Sulfur Dioxide","CAP",".26106933289","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","MA","25","Dukes","007","PM10 Primary (Filt + Cond)","CAP",".2602130054","TON"
"Fuel Comb - Electric Generation - Natural Gas","MA","25","Barnstable","001","Remaining PMFINE portion of PM2.5-PRI","",".259849104","TON"
"Fires - Prescribed Fires","MA","25","Franklin","011","PM2.5 Primary (Filt + Cond)","CAP",".259427","TON"
"Miscellaneous Non-Industrial NEC","MA","25","Norfolk","021","Sulfur Dioxide","CAP",".25917554587","TON"
"Fuel Comb - Comm/Institutional - Biomass","MA","25","Nantucket","019","Organic Carbon portion of PM2.5-PRI","",".25863282938","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","MA","25","Bristol","005","Sulfur Dioxide","CAP",".25840909","TON"
"Industrial Processes - Storage and Transfer","MA","25","Plymouth","023","Remaining PMFINE portion of PM2.5-PRI","",".25711914897","TON"
"Mobile - Locomotives","MA","25","Suffolk","025","Sulfur Dioxide","CAP",".256598047","TON"
"Industrial Processes - Non-ferrous Metals","MA","25","Bristol","005","Carbon Monoxide","CAP",".2562","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","MA","25","Nantucket","019","PM2.5 Primary (Filt + Cond)","CAP",".25463394","TON"
"Mobile - Locomotives","MA","25","Worcester","027","Ammonia","CAP",".25365949","TON"
"Mobile - Non-Road Equipment - Other","MA","25","Nantucket","019","Elemental Carbon portion of PM2.5-PRI","",".2536090558325142","TON"
"Solvent - Industrial Surface Coating & Solvent Use","MA","25","Middlesex","017","Organic Carbon portion of PM2.5-PRI","",".25355019","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","MA","25","Berkshire","003","Organic Carbon portion of PM2.5-PRI","",".25311229","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","MA","25","Worcester","027","PM10 Primary (Filt + Cond)","CAP",".25245802","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","MA","25","Suffolk","025","Elemental Carbon portion of PM2.5-PRI","",".252451499001","TON"
"Fires - Wildfires","MA","25","Hampshire","015","Remaining PMFINE portion of PM2.5-PRI","",".251983912","TON"
"Fuel Comb - Comm/Institutional - Other","MA","25","Berkshire","003","Volatile Organic Compounds","CAP",".25154085","TON"
"Miscellaneous Non-Industrial NEC","MA","25","Bristol","005","Sulfur Dioxide","CAP",".25126614993","TON"
"Fuel Comb - Residential - Other","MA","25","Essex","009","PM10 Primary (Filt + Cond)","CAP",".2508476","TON"
"Fuel Comb - Residential - Other","MA","25","Essex","009","Ammonia","CAP",".2508476","TON"
"Fires - Prescribed Fires","MA","25","Worcester","027","Nitrogen Oxides","CAP",".250842","TON"
"Agriculture - Crops & Livestock Dust","MA","25","Barnstable","001","Remaining PMFINE portion of PM2.5-PRI","",".24974625980865","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","MA","25","Barnstable","001","PM2.5 Primary (Filt + Cond)","CAP",".2495419","TON"
"Solvent - Consumer & Commercial Solvent Use","MA","25","Plymouth","023","Remaining PMFINE portion of PM2.5-PRI","",".2472273702","TON"
"Mobile - Non-Road Equipment - Other","MA","25","Barnstable","001","Sulfur Dioxide","CAP",".2465072793942","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","MA","25","Hampshire","015","Remaining PMFINE portion of PM2.5-PRI","",".24645063","TON"
"Dust - Unpaved Road Dust","MA","25","Franklin","011","Elemental Carbon portion of PM2.5-PRI","",".2464024226","TON"
"Fuel Comb - Residential - Other","MA","25","Nantucket","019","Carbon Monoxide","CAP",".2458394","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","MA","25","Berkshire","003","Nitrous Oxide","GHG",".245751698","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","MA","25","Dukes","007","PM2.5 Primary (Filt + Cond)","CAP",".24554166","TON"
"Fuel Comb - Comm/Institutional - Oil","MA","25","Dukes","007","Remaining PMFINE portion of PM2.5-PRI","",".2453526509593778","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","MA","25","Hampshire","015","Ammonia","CAP",".24531289","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","MA","25","Worcester","027","PM2.5 Primary (Filt + Cond)","CAP",".2437163","TON"
"Fuel Comb - Comm/Institutional - Other","MA","25","Barnstable","001","Elemental Carbon portion of PM2.5-PRI","",".243180080496","TON"
"Mobile - Locomotives","MA","25","Norfolk","021","Sulfur Dioxide","CAP",".241279648","TON"
"Fires - Prescribed Fires","MA","25","Worcester","027","Ammonia","CAP",".240981","TON"
"Dust - Unpaved Road Dust","MA","25","Berkshire","003","Elemental Carbon portion of PM2.5-PRI","",".2408884138","TON"
"Fuel Comb - Comm/Institutional - Other","MA","25","Norfolk","021","Elemental Carbon portion of PM2.5-PRI","",".240058692342","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","MA","25","Hampshire","015","Organic Carbon portion of PM2.5-PRI","",".239927754","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","MA","25","Hampden","013","Sulfur Dioxide","CAP",".23948475","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","MA","25","Barnstable","001","Sulfur Dioxide","CAP",".2388329","TON"
"Industrial Processes - Storage and Transfer","MA","25","Bristol","005","Elemental Carbon portion of PM2.5-PRI","",".238235419719","TON"
"Fires - Wildfires","MA","25","Hampshire","015","Organic Carbon portion of PM2.5-PRI","",".237542837","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","MA","25","Franklin","011","Organic Carbon portion of PM2.5-PRI","",".23738380569","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","MA","25","Dukes","007","Methane","GHG",".23688976","TON"
"Industrial Processes - Pulp & Paper","MA","25","Barnstable","001","PM10 Primary (Filt + Cond)","CAP",".2368","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","MA","25","Barnstable","001","Elemental Carbon portion of PM2.5-PRI","",".2352051508","TON"
"Mobile - Non-Road Equipment - Other","MA","25","Nantucket","019","Methane","GHG",".2340524342","TON"
"Fires - Wildfires","MA","25","Bristol","005","Sulfur Dioxide","CAP",".233533","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","MA","25","Nantucket","019","Remaining PMFINE portion of PM2.5-PRI","",".2325524879582","TON"
"Industrial Processes - Non-ferrous Metals","MA","25","Middlesex","017","PM2.5 Primary (Filt + Cond)","CAP",".232","TON"
"Fuel Comb - Electric Generation - Oil","MA","25","Plymouth","023","PM10 Primary (Filt + Cond)","CAP",".231585481","TON"
"Fuel Comb - Electric Generation - Natural Gas","MA","25","Essex","009","Ammonia","CAP",".231","TON"
"Fuel Comb - Electric Generation - Oil","MA","25","Plymouth","023","PM2.5 Primary (Filt + Cond)","CAP",".230985481","TON"
"Dust - Construction Dust","MA","25","Franklin","011","Organic Carbon portion of PM2.5-PRI","",".230548135818","TON"
"Mobile - Locomotives","MA","25","Essex","009","Sulfur Dioxide","CAP",".22954986","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","MA","25","Nantucket","019","Volatile Organic Compounds","CAP",".2294631","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","MA","25","Norfolk","021","Volatile Organic Compounds","CAP",".2289752","TON"
"Fuel Comb - Electric Generation - Oil","MA","25","Essex","009","Elemental Carbon portion of PM2.5-PRI","",".22801178484064","TON"
"Mobile - Locomotives","MA","25","Suffolk","025","Ammonia","CAP",".22766139","TON"
"Fires - Prescribed Fires","MA","25","Norfolk","021","Ammonia","CAP",".22703186","TON"
"Mobile - Commercial Marine Vessels","MA","25","Nantucket","019","Remaining PMFINE portion of PM2.5-PRI","",".22671952040757","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","MA","25","Worcester","027","Lead","CAP/HAP",".226513","LB"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","MA","25","Nantucket","019","Sulfur Dioxide","CAP",".2256612","TON"
"Fuel Comb - Residential - Other","MA","25","Norfolk","021","Ammonia","CAP",".2256174","TON"
"Fuel Comb - Residential - Other","MA","25","Norfolk","021","PM10 Primary (Filt + Cond)","CAP",".2256174","TON"
"Mobile - Non-Road Equipment - Other","MA","25","Bristol","005","Sulfur Dioxide","CAP",".2251841428473","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","MA","25","Hampshire","015","Nitrous Oxide","GHG",".225112211","TON"
"Fires - Wildfires","MA","25","Suffolk","025","Nitrogen Oxides","CAP",".224979","TON"
"Solvent - Dry Cleaning","MA","25","Hampshire","015","Volatile Organic Compounds","CAP",".2244","TON"
"Gas Stations","MA","25","Dukes","007","Lead","CAP/HAP",".22417544","LB"
"Solvent - Consumer & Commercial Solvent Use","MA","25","Plymouth","023","Sulfur Dioxide","CAP",".2234135","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","MA","25","Hampshire","015","Remaining PMFINE portion of PM2.5-PRI","",".2229230962","TON"
"Fuel Comb - Residential - Other","MA","25","Bristol","005","Sulfur Dioxide","CAP",".2228304","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","MA","25","Plymouth","023","Lead","CAP/HAP",".22222248","LB"
"Industrial Processes - Chemical Manuf","MA","25","Essex","009","Organic Carbon portion of PM2.5-PRI","",".22206419","TON"
"Fires - Prescribed Fires","MA","25","Norfolk","021","Nitrogen Oxides","CAP",".22163717","TON"
"Fuel Comb - Comm/Institutional - Other","MA","25","Nantucket","019","Nitrogen Oxides","CAP",".2213305","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","MA","25","Dukes","007","Volatile Organic Compounds","CAP",".2212696","TON"
"Fires - Wildfires","MA","25","Norfolk","021","Elemental Carbon portion of PM2.5-PRI","",".2212361985","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","MA","25","Franklin","011","Sulfur Dioxide","CAP",".2211230302","TON"
"Fires - Wildfires","MA","25","Dukes","007","Sulfur Dioxide","CAP",".220507","TON"
"Industrial Processes - NEC","MA","25","Hampden","013","Lead","CAP/HAP",".2201","LB"
"Industrial Processes - NEC","MA","25","Essex","009","Lead","CAP/HAP",".219","LB"
"Miscellaneous Non-Industrial NEC","MA","25","Suffolk","025","Sulfur Dioxide","CAP",".21764275974","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","MA","25","Dukes","007","Sulfur Dioxide","CAP",".2176034","TON"
"Industrial Processes - NEC","MA","25","Suffolk","025","Elemental Carbon portion of PM2.5-PRI","",".2167283630674","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","MA","25","Franklin","011","Sulfur Dioxide","CAP",".2157733","TON"
"Fuel Comb - Comm/Institutional - Other","MA","25","Hampshire","015","Elemental Carbon portion of PM2.5-PRI","",".2154683217308","TON"
"Fires - Prescribed Fires","MA","25","Plymouth","023","Ammonia","CAP",".21482628","TON"
"Mobile - Locomotives","MA","25","Norfolk","021","Ammonia","CAP",".214070505","TON"
"Gas Stations","MA","25","Franklin","011","Lead","CAP/HAP",".21352166","LB"
"Mobile - Commercial Marine Vessels","MA","25","Dukes","007","Ammonia","CAP",".2122029808","TON"
"Mobile - Locomotives","MA","25","Hampden","013","Sulfur Dioxide","CAP",".21184315","TON"
"Fuel Comb - Electric Generation - Oil","MA","25","Plymouth","023","Lead","CAP/HAP",".2110896","LB"
"Fires - Prescribed Fires","MA","25","Dukes","007","Ammonia","CAP",".21078209","TON"
"Fuel Comb - Residential - Other","MA","25","Worcester","027","PM2.5 Primary (Filt + Cond)","CAP",".2105283","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","MA","25","Nantucket","019","Sulfur Dioxide","CAP",".21021838","TON"
"Fuel Comb - Electric Generation - Oil","MA","25","Norfolk","021","Sulfur Dioxide","CAP",".2095","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","MA","25","Barnstable","001","Sulfur Dioxide","CAP",".20919987","TON"
"Fuel Comb - Comm/Institutional - Other","MA","25","Suffolk","025","Lead","CAP/HAP",".2091882","LB"
"Fuel Comb - Residential - Other","MA","25","Suffolk","025","PM2.5 Primary (Filt + Cond)","CAP",".2089465","TON"
"Miscellaneous Non-Industrial NEC","MA","25","Plymouth","023","Sulfur Dioxide","CAP",".20722811128","TON"
"Fuel Comb - Residential - Natural Gas","MA","25","Worcester","027","Elemental Carbon portion of PM2.5-PRI","",".206563278","TON"
"Fuel Comb - Electric Generation - Biomass","MA","25","Worcester","027","Elemental Carbon portion of PM2.5-PRI","",".2063688242","TON"
"Industrial Processes - Non-ferrous Metals","MA","25","Hampden","013","Nitrogen Oxides","CAP",".206","TON"
"Mobile - Non-Road Equipment - Diesel","MA","25","Dukes","007","Remaining PMFINE portion of PM2.5-PRI","",".20535939646798463","TON"
"Fuel Comb - Residential - Natural Gas","MA","25","Suffolk","025","Elemental Carbon portion of PM2.5-PRI","",".205011223","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","MA","25","Franklin","011","Lead","CAP/HAP",".2042202","LB"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","MA","25","Franklin","011","Methane","GHG",".203714382","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","MA","25","Nantucket","019","Volatile Organic Compounds","CAP",".203707128","TON"
"Mobile - Locomotives","MA","25","Essex","009","Ammonia","CAP",".20366342","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","MA","25","Dukes","007","Sulfur Dioxide","CAP",".202712","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","MA","25","Nantucket","019","Methane","GHG",".2012882672","TON"
"Fuel Comb - Comm/Institutional - Oil","MA","25","Nantucket","019","Remaining PMFINE portion of PM2.5-PRI","",".2010831573522955","TON"
"Fuel Comb - Residential - Other","MA","25","Essex","009","PM2.5 Primary (Filt + Cond)","CAP",".2006781","TON"
"Industrial Processes - Ferrous Metals","MA","25","Norfolk","021","Nitrogen Oxides","CAP",".2006","TON"
"Mobile - Commercial Marine Vessels","MA","25","Essex","009","Ammonia","CAP",".200214594453","TON"
